CCN,REPORT_DAT,START_DATE,END_DATE,SHIFT,OFFENSE,BLOCK,WARD,DISTRICT,NEIGHBORHOOD_CLUSTER,LATITUDE,LONGITUDE,hour,day,month,weekday,time_period,crime_count,crime_type,crime_date,crime_hour,year,day_night,area,risk_level
24000084,2024-01-01 07:47:54+00:00,2024-01-01 06:14:00+00:00,2024-01-08 06:20:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3600 - 3699 BLOCK OF BROTHERS PLACE SE,8.0,7.0,Cluster 39,38.8395147958,-77.006290959,6.0,1.0,1,Monday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-01-01 07:47:54+00:00,7,2024,Day,Cluster 39,High
24000635,2024-01-02 06:56:55+00:00,2024-01-02 05:33:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2100 - 2298 BLOCK OF MISSISSIPPI AVENUE SE,8.0,7.0,Cluster 38,38.8438709459,-76.9731366993,5.0,2.0,1,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-01-02 06:56:55+00:00,6,2024,Day,Cluster 38,High
24169367,2024-10-31 22:16:25+00:00,2024-10-31 20:50:00+00:00,2024-10-31 21:05:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,500 - 599 BLOCK OF MORSE STREET NE,5.0,5.0,Cluster 23,38.9071829657,-76.9983926928,20.0,31.0,10,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-31 22:16:25+00:00,22,2024,Night,Cluster 23,High
24201718,2024-12-31 02:53:38+00:00,2024-12-31 00:19:00+00:00,2024-12-31 01:30:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2627 - 2699 BLOCK OF STANTON ROAD SE,8.0,7.0,Cluster 37,38.8584648442,-76.9900561524,0.0,31.0,12,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-31 02:53:38+00:00,2,2024,Night,Cluster 37,High
24107163,2024-07-13 12:32:50+00:00,2024-07-13 08:59:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,1600 - 1699 BLOCK OF MORRIS ROAD SE,8.0,7.0,Cluster 37,38.8571298381,-76.9815226497,8.0,13.0,7,Saturday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-07-13 12:32:50+00:00,12,2024,Day,Cluster 37,High
24107798,2024-07-14 16:14:58+00:00,2024-07-14 14:47:00+00:00,2024-07-14 14:50:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,GALES STREET NE AND 17TH STREET NE,7.0,5.0,Cluster 25,38.8981117771,-76.9796702239,14.0,14.0,7,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-07-14 16:14:58+00:00,16,2024,Day,Cluster 25,High
24146650,2024-09-22 19:30:26+00:00,2024-09-22 17:20:00+00:00,2024-09-22 19:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1516 - 1699 BLOCK OF BENNING ROAD NE,7.0,5.0,Cluster 25,38.8996151246,-76.9803866148,17.0,22.0,9,Sunday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-09-22 19:30:26+00:00,19,2024,Night,Cluster 25,High
24159678,2024-10-15 08:36:15+00:00,2024-10-15 04:17:00+00:00,2024-10-15 06:37:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2900 - 3049 BLOCK OF VAN NESS STREET NW,3.0,2.0,Cluster 12,38.9431541919,-77.0617125934,4.0,15.0,10,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-15 08:36:15+00:00,8,2024,Day,Cluster 12,Low
24064260,2024-04-30 01:37:12+00:00,2024-04-29 23:54:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,1610 - 1638 BLOCK OF COLUMBIA ROAD NW,1.0,3.0,Cluster 1,38.9259430478,-77.037431938,23.0,29.0,4,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-04-30 01:37:12+00:00,1,2024,Night,Cluster 1,Medium
24102501,2024-07-05 09:27:05+00:00,2024-07-05 05:34:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3400 - 3499 BLOCK OF 13TH PLACE SE,8.0,7.0,Cluster 38,38.8416472905,-76.9872813232,5.0,5.0,7,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-05 09:27:05+00:00,9,2024,Day,Cluster 38,High
24188985,2024-12-06 20:15:52+00:00,2024-12-06 18:55:00+00:00,2024-12-06 20:15:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,16TH STREET NE AND LEVIS STREET NE,5.0,5.0,Cluster 23,38.9043185118,-76.9817105675,18.0,6.0,12,Friday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-12-06 20:15:52+00:00,20,2024,Night,Cluster 23,High
24190594,2024-12-09 17:49:53+00:00,2024-12-09 15:59:00+00:00,2024-12-09 17:30:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,4100 - 4530 BLOCK OF LIVINGSTON ROAD SE,8.0,7.0,Cluster 39,38.826457661,-77.003590328,15.0,9.0,12,Monday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-12-09 17:49:53+00:00,17,2024,Day,Cluster 39,High
24135282,2024-09-02 19:37:10+00:00,2024-09-02 17:30:00+00:00,2024-09-02 19:37:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2100 - 2199 BLOCK OF I STREET NE,5.0,5.0,Cluster 23,38.9032551968,-76.9730337496,17.0,2.0,9,Monday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-09-02 19:37:10+00:00,19,2024,Night,Cluster 23,High
24070422,2024-05-11 08:28:05+00:00,2024-05-11 02:06:00+00:00,2024-05-11 08:06:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,MINNESOTA AVENUE SE AND B STREET SE,7.0,6.0,Cluster 32,38.8875827939,-76.954670273,2.0,11.0,5,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-11 08:28:05+00:00,8,2024,Day,Cluster 32,High
24177949,2024-11-16 05:02:10+00:00,2024-11-16 04:03:00+00:00,2024-11-16 05:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2421 - 2499 BLOCK OF WAGNER STREET SE,8.0,7.0,Cluster 36,38.8593868557,-76.9707373554,4.0,16.0,11,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-16 05:02:10+00:00,5,2024,Night,Cluster 36,High
24179082,2024-11-18 09:26:10+00:00,2024-11-18 05:28:00+00:00,2024-11-18 08:55:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3400 - 3499 BLOCK OF 13TH PLACE SE,8.0,7.0,Cluster 38,38.8416472905,-76.9872813232,5.0,18.0,11,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-18 09:26:10+00:00,9,2024,Day,Cluster 38,High
24151764,2024-10-01 07:07:45+00:00,2024-10-01 05:38:00+00:00,2024-10-01 08:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,800 - 899 BLOCK OF CHESAPEAKE STREET SE,8.0,7.0,Cluster 39,38.8292031593,-76.9923943297,5.0,1.0,10,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-01 07:07:45+00:00,7,2024,Day,Cluster 39,High
24079731,2024-05-27 15:21:05+00:00,2024-05-27 11:50:00+00:00,2024-05-27 15:00:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,7.0,6.0,Cluster 30,38.8966558827,-76.9476475094,11.0,27.0,5,Monday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-05-27 15:21:05+00:00,15,2024,Day,Cluster 30,High
24163149,2024-10-21 04:54:06+00:00,2024-10-21 02:36:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3200 - 3299 BLOCK OF E STREET SE,7.0,6.0,Cluster 32,38.8828380712,-76.9606318788,2.0,21.0,10,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-21 04:54:06+00:00,4,2024,Night,Cluster 32,High
24120324,2024-08-06 12:51:31+00:00,2024-08-06 11:27:00+00:00,2024-08-06 11:35:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,3011 - 3024 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,8.0,7.0,Cluster 39,38.8444784836,-76.9978437159,11.0,6.0,8,Tuesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-08-06 12:51:31+00:00,12,2024,Day,Cluster 39,High
24200283,2024-12-28 05:48:08+00:00,2024-12-28 05:22:00+00:00,2024-12-28 06:59:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1500 - 1599 BLOCK OF 9TH STREET NW,2.0,3.0,Cluster 7,38.910385597,-77.0239692195,5.0,28.0,12,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-28 05:48:08+00:00,5,2024,Night,Cluster 7,Medium
24200924,2024-12-29 17:04:35+00:00,2024-12-29 15:40:00+00:00,,DAY,ASSAULT W/DANGEROUS WEAPON,2001 - 2248 BLOCK OF ALABAMA AVENUE SE,8.0,7.0,Cluster 38,38.8508479239,-76.9746959826,15.0,29.0,12,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-12-29 17:04:35+00:00,17,2024,Day,Cluster 38,High
24201025,2024-12-29 20:43:49+00:00,2024-12-29 19:17:00+00:00,2024-12-29 20:15:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,900 - 1199 BLOCK OF MAINE AVENUE SW,6.0,1.0,Cluster 9,38.8809864129,-77.02576752,19.0,29.0,12,Sunday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-12-29 20:43:49+00:00,20,2024,Night,Cluster 9,Medium
24155179,2024-10-07 07:22:27+00:00,2024-10-07 05:54:00+00:00,2024-10-07 05:56:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1700 - 1799 BLOCK OF 7TH STREET NW,2.0,,Cluster 7,38.9133483927,-77.0219150455,5.0,7.0,10,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-07 07:22:27+00:00,7,2024,Day,Cluster 7,Medium
24089953,2024-06-13 18:25:59+00:00,2024-06-13 16:30:00+00:00,2024-06-13 18:30:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1500 - 1599 BLOCK OF BENNING ROAD NE,5.0,5.0,Cluster 23,38.8999764193,-76.9824602061,16.0,13.0,6,Thursday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-06-13 18:25:59+00:00,18,2024,Night,Cluster 23,High
24091311,2024-06-16 02:16:08+00:00,2024-06-15 23:49:00+00:00,2024-06-16 02:08:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,6TH STREET NW AND M STREET NW,2.0,3.0,Cluster 8,38.9056431063,-77.0199011009,23.0,15.0,6,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-16 02:16:08+00:00,2,2024,Night,Cluster 8,Medium
24128157,2024-08-20 23:43:01+00:00,2024-08-20 21:17:00+00:00,2024-08-20 22:30:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1500 - 1599 BLOCK OF BENNING ROAD NE,5.0,5.0,Cluster 23,38.8999764193,-76.9824602061,21.0,20.0,8,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-20 23:43:01+00:00,23,2024,Night,Cluster 23,High
24066124,2024-05-03 06:20:51+00:00,2024-05-03 03:59:00+00:00,2024-05-03 07:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1600 - 1699 BLOCK OF SAVANNAH STREET SE,8.0,7.0,Cluster 38,38.8455814192,-76.9801178505,3.0,3.0,5,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-03 06:20:51+00:00,6,2024,Day,Cluster 38,High
24162059,2024-10-19 08:02:00+00:00,2024-10-19 05:20:00+00:00,2024-10-19 06:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF H STREET NE,6.0,1.0,Cluster 25,38.9001986979,-76.9869062421,5.0,19.0,10,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-19 08:02:00+00:00,8,2024,Day,Cluster 25,High
24165995,2024-10-25 23:27:00+00:00,2024-10-25 21:17:00+00:00,2024-10-25 22:38:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,DIX STREET NE AND 44TH STREET NE,7.0,6.0,Cluster 30,38.8948302076,-76.9391961822,21.0,25.0,10,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-25 23:27:00+00:00,23,2024,Night,Cluster 30,High
24169627,2024-11-01 06:52:25+00:00,2024-11-01 04:00:00+00:00,2024-11-01 05:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2100 - 2199 BLOCK OF P STREET NW,2.0,2.0,Cluster 6,38.9096368356,-77.0477159896,4.0,1.0,11,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-01 06:52:25+00:00,6,2024,Day,Cluster 6,Medium
24094835,2024-06-22 04:35:20+00:00,2024-06-22 02:52:00+00:00,2024-06-22 04:00:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1 - 69 BLOCK OF I STREET SE,6.0,1.0,Cluster 27,38.8792863775,-77.0082611251,2.0,22.0,6,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-22 04:35:20+00:00,4,2024,Night,Cluster 27,Medium
24132575,2024-08-28 21:21:23+00:00,2024-08-28 16:28:00+00:00,2024-08-28 18:24:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,EAST CAPITOL STREET AND TEXAS AVENUE SE,7.0,6.0,Cluster 33,38.8897762867,-76.9382263128,16.0,28.0,8,Wednesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-08-28 21:21:23+00:00,21,2024,Night,Cluster 33,High
24200937,2024-12-29 18:48:15+00:00,2024-12-29 14:32:00+00:00,2024-12-29 14:34:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF NEW YORK AVENUE NE,5.0,5.0,Cluster 23,38.9158439235,-76.9845431396,14.0,29.0,12,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-12-29 18:48:15+00:00,18,2024,Night,Cluster 23,High
24080664,2024-05-29 00:13:23+00:00,2024-05-28 22:21:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,1200 - 1299 BLOCK OF KENNEDY STREET NW,4.0,4.0,Cluster 18,38.9562150452,-77.0288619029,22.0,28.0,5,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-29 00:13:23+00:00,0,2024,Night,Cluster 18,High
24174001,2024-11-09 07:36:44+00:00,2024-11-09 00:30:00+00:00,2024-11-16 00:42:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1200 - 1233 BLOCK OF TALBERT STREET SE,8.0,7.0,Cluster 37,38.8624144572,-76.991793607,0.0,9.0,11,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-09 07:36:44+00:00,7,2024,Day,Cluster 37,High
24190705,2024-12-09 22:41:15+00:00,2024-12-09 18:15:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,1700 - 1799 BLOCK OF MINNESOTA AVENUE SE,8.0,6.0,Cluster 34,38.8689016764,-76.9798874601,18.0,9.0,12,Monday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-12-09 22:41:15+00:00,22,2024,Night,Cluster 34,High
24156661,2024-10-09 22:05:24+00:00,2024-10-09 19:22:00+00:00,2024-10-09 19:23:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2841 - 2999 BLOCK OF GAINESVILLE STREET SE,8.0,7.0,Cluster 36,38.8550272402,-76.9664342102,19.0,9.0,10,Wednesday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-10-09 22:05:24+00:00,22,2024,Night,Cluster 36,High
24078713,2024-05-25 19:59:23+00:00,2024-05-25 12:20:00+00:00,2024-05-25 19:45:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,600 - 699 BLOCK OF GIRARD STREET NE,5.0,5.0,Cluster 21,38.9265021221,-76.9973093577,12.0,25.0,5,Saturday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-05-25 19:59:23+00:00,19,2024,Night,Cluster 21,High
24138738,2024-09-08 23:23:13+00:00,2024-09-08 19:53:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,3300 - 3699 BLOCK OF 6TH STREET SE,8.0,7.0,Cluster 39,38.8397158173,-76.9984503066,19.0,8.0,9,Sunday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-09-08 23:23:13+00:00,23,2024,Night,Cluster 39,High
24094136,2024-06-21 02:02:03+00:00,2024-06-21 00:37:00+00:00,2024-06-21 01:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1900 - 1925 BLOCK OF 18TH STREET SE,8.0,6.0,Cluster 34,38.8668927797,-76.9790073376,0.0,21.0,6,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-21 02:02:03+00:00,2,2024,Night,Cluster 34,High
24100787,2024-07-02 03:34:29+00:00,2024-07-02 02:12:00+00:00,2024-07-02 03:34:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,100 - 199 BLOCK OF 36TH STREET NE,7.0,6.0,Cluster 32,38.8916446159,-76.9529060902,2.0,2.0,7,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-07-02 03:34:29+00:00,3,2024,Night,Cluster 32,High
24138850,2024-09-09 05:27:29+00:00,2024-09-09 02:13:00+00:00,2024-09-09 05:15:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,4400 - 4438 BLOCK OF E STREET SE,7.0,6.0,Cluster 33,38.8831748921,-76.9379860275,2.0,9.0,9,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-09-09 05:27:29+00:00,5,2024,Night,Cluster 33,High
24158689,2024-10-13 08:24:51+00:00,2024-10-13 05:10:00+00:00,2024-10-13 07:45:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,812 - 899 BLOCK OF BARNABY STREET SE,8.0,7.0,Cluster 39,38.8316298213,-76.9918312279,5.0,13.0,10,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-13 08:24:51+00:00,8,2024,Day,Cluster 39,High
24013357,2024-01-27 14:32:34+00:00,2024-01-27 11:38:00+00:00,2024-01-27 14:32:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1106 - 1199 BLOCK OF MASSACHUSETTS AVENUE NW,2.0,3.0,Cluster 8,38.9042091652,-77.0278036073,11.0,27.0,1,Saturday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-01-27 14:32:34+00:00,14,2024,Day,Cluster 8,Medium
24014476,2024-01-29 18:31:50+00:00,2024-01-29 17:45:00+00:00,2024-01-29 18:25:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,1400 - 1499 BLOCK OF L STREET SE,6.0,1.0,Cluster 26,38.8775161271,-76.9845951078,17.0,29.0,1,Monday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-01-29 18:31:50+00:00,18,2024,Night,Cluster 26,Medium
24005746,2024-01-12 05:15:15+00:00,2024-01-12 04:00:00+00:00,2024-01-12 05:15:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF 4TH STREET NE,5.0,5.0,Cluster 23,38.9098515103,-76.9986005147,4.0,12.0,1,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-01-12 05:15:15+00:00,5,2024,Night,Cluster 23,High
24073786,2024-05-17 08:52:32+00:00,2024-05-17 05:57:00+00:00,2024-05-17 08:52:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2ND STREET NW AND D STREET NW,6.0,1.0,Cluster 8,38.8947758966,-77.0136694449,5.0,17.0,5,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-05-17 08:52:32+00:00,8,2024,Day,Cluster 8,Medium
24191745,2024-12-11 15:06:15+00:00,2024-12-11 13:45:00+00:00,2024-12-11 13:55:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,400 - 499 BLOCK OF 8TH STREET SE,6.0,1.0,Cluster 26,38.8832309303,-76.9949741689,13.0,11.0,12,Wednesday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-12-11 15:06:15+00:00,15,2024,Day,Cluster 26,Medium
24173335,2024-11-07 23:21:10+00:00,2024-11-07 22:00:00+00:00,2024-11-07 22:03:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1 - 99 BLOCK OF M STREET NE,6.0,5.0,Cluster 25,38.9056424003,-77.007474088,22.0,7.0,11,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-07 23:21:10+00:00,23,2024,Night,Cluster 25,High
24183525,2024-11-26 03:17:20+00:00,2024-11-25 23:55:00+00:00,2024-11-26 02:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,4510 - 4549 BLOCK OF BENNING ROAD SE,7.0,6.0,Cluster 33,38.889093908,-76.9372513747,23.0,25.0,11,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-26 03:17:20+00:00,3,2024,Night,Cluster 33,High
24128845,2024-08-22 06:25:31+00:00,2024-08-22 03:07:00+00:00,2024-08-23 03:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1000 - 1099 BLOCK OF G STREET NW,2.0,2.0,Cluster 8,38.8983152971,-77.026514333,3.0,22.0,8,Thursday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-08-22 06:25:31+00:00,6,2024,Day,Cluster 8,Medium
24083756,2024-06-03 08:57:29+00:00,2024-06-03 06:34:00+00:00,2024-06-03 06:35:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1200 - 1219 BLOCK OF CONNECTICUT AVENUE NW,2.0,2.0,Cluster 6,38.9060618647,-77.0413573339,6.0,3.0,6,Monday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-06-03 08:57:29+00:00,8,2024,Day,Cluster 6,Medium
24089570,2024-06-13 01:06:25+00:00,2024-06-12 22:46:00+00:00,,EVENING,ASSAULT W/DANGEROUS WEAPON,1 - 99 BLOCK OF R STREET NW,5.0,3.0,Cluster 21,38.9126023648,-77.0106031994,22.0,12.0,6,Wednesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-06-13 01:06:25+00:00,1,2024,Night,Cluster 21,High
24090901,2024-06-15 08:06:00+00:00,2024-06-15 06:08:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2700 - 2899 BLOCK OF LANGSTON PLACE SE,8.0,7.0,Cluster 36,38.8561277862,-76.9725864468,6.0,15.0,6,Saturday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-06-15 08:06:00+00:00,8,2024,Day,Cluster 36,High
24191053,2024-12-10 07:51:54+00:00,2024-12-10 06:06:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2600 - 2657 BLOCK OF DOUGLASS PLACE SE,8.0,7.0,Cluster 37,38.8564184415,-76.9903381194,6.0,10.0,12,Tuesday,Morning,1,ASSAULT W/DANGEROUS WEAPON,2024-12-10 07:51:54+00:00,7,2024,Day,Cluster 37,High
24158651,2024-10-13 08:12:22+00:00,2024-10-13 05:52:00+00:00,2024-10-13 06:50:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1953 - 2099 BLOCK OF 19TH PLACE SE,8.0,7.0,Cluster 28,38.8646640502,-76.9775289645,5.0,13.0,10,Sunday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-13 08:12:22+00:00,8,2024,Day,Cluster 28,Medium
24160579,2024-10-16 22:18:21+00:00,2024-10-16 19:15:00+00:00,2024-10-16 20:00:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1700 - 1799 BLOCK OF GALES STREET NE,7.0,5.0,Cluster 25,38.8979579372,-76.9787864266,19.0,16.0,10,Wednesday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-10-16 22:18:21+00:00,22,2024,Night,Cluster 25,High
24161368,2024-10-18 03:58:13+00:00,2024-10-18 00:20:00+00:00,2024-10-18 03:50:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,1 - 99 BLOCK OF MASSACHUSETTS AVENUE NE,6.0,1.0,Cluster 25,38.8972039407,-77.0083879302,0.0,18.0,10,Friday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-18 03:58:13+00:00,3,2024,Night,Cluster 25,High
24194557,2024-12-16 22:34:14+00:00,2024-12-16 18:59:00+00:00,2024-12-16 22:30:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,1500 - 1599 BLOCK OF BENNING ROAD NE,7.0,5.0,Cluster 25,38.8999764193,-76.9824602061,18.0,16.0,12,Monday,Evening,1,ASSAULT W/DANGEROUS WEAPON,2024-12-16 22:34:14+00:00,22,2024,Night,Cluster 25,High
24161923,2024-10-19 02:54:28+00:00,2024-10-19 01:29:00+00:00,2024-10-19 02:27:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,2400 - 2499 BLOCK OF SOUTHERN AVENUE SE,8.0,7.0,Cluster 38,38.8456725224,-76.9699476028,1.0,19.0,10,Saturday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-19 02:54:28+00:00,2,2024,Night,Cluster 38,High
24170930,2024-11-03 19:01:33+00:00,2024-11-03 13:38:00+00:00,2024-11-04 00:22:00+00:00,DAY,ASSAULT W/DANGEROUS WEAPON,4000 - 4121 BLOCK OF MINNESOTA AVENUE NE,7.0,6.0,Cluster 30,38.8966558827,-76.9476475094,13.0,3.0,11,Sunday,Afternoon,1,ASSAULT W/DANGEROUS WEAPON,2024-11-03 19:01:33+00:00,19,2024,Night,Cluster 30,High
24171260,2024-11-04 03:31:06+00:00,2024-11-04 00:55:00+00:00,2024-11-04 00:57:00+00:00,EVENING,ASSAULT W/DANGEROUS WEAPON,3900 - 3999 BLOCK OF GEORGIA AVENUE NW,4.0,4.0,Cluster 18,38.9392138366,-77.0248272764,0.0,4.0,11,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-11-04 03:31:06+00:00,3,2024,Night,Cluster 18,High
24167227,2024-10-28 04:20:33+00:00,2024-10-28 01:28:00+00:00,2024-10-28 03:30:00+00:00,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,3400 - 3799 BLOCK OF 22ND STREET SE,8.0,7.0,Cluster 38,38.8456595779,-76.9727714366,1.0,28.0,10,Monday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-10-28 04:20:33+00:00,4,2024,Night,Cluster 38,High
24194783,2024-12-17 04:12:56+00:00,2024-12-17 02:20:00+00:00,,MIDNIGHT,ASSAULT W/DANGEROUS WEAPON,2600 - 2699 BLOCK OF DOUGLASS ROAD SE,8.0,7.0,Cluster 37,38.8574629154,-76.9905119003,2.0,17.0,12,Tuesday,Night,1,ASSAULT W/DANGEROUS WEAPON,2024-12-17 04:12:56+00:00,4,2024,Night,Cluster 37,High
