year,state,district,crime_type,crime_count
2021,HARYANA,NUH,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,6
2021,HARYANA,PALWAL,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,7
2021,HARYANA,PANCHKULA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,6
2021,HARYANA,PANIPAT,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,23
2021,HARYANA,REWARI,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,5
2021,HARYANA,ROHTAK,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,14
2021,HARYANA,SIRSA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,3
2021,HARYANA,SONIPAT,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,23
2021,HARYANA,YAMUNANAGAR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,27
2021,HARYANA,CHARKI DADRI,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,2
2021,HARYANA,HISAR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,3
2021,HIMACHAL PRADESH,SHIMLA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,JAMMU AND KASHMIR,KUPWARA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,4
2021,JAMMU AND KASHMIR,POONCH,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,JAMMU AND KASHMIR,BARAMULLA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,2
2021,JAMMU AND KASHMIR,SRINAGAR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,4
2021,JAMMU AND KASHMIR,UDHAMPUR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,3
2021,JHARKHAND,CHATRA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,20
2021,JHARKHAND,DEOGHAR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,8
2021,JHARKHAND,DHANBAD,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,37
2021,JHARKHAND,DHANBAD,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,JHARKHAND,DUMKA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,JHARKHAND,GARHWA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,14
2021,JHARKHAND,GODDA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,17
2021,JHARKHAND,HAZARIBAGH,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,16
2021,JHARKHAND,EAST SINGHBUM,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,6
2021,JHARKHAND,JAMTARA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,4
2021,JHARKHAND,KODERMA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,4
2021,JHARKHAND,LATEHAR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,3
2021,JHARKHAND,PAKUR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,20
2021,JHARKHAND,PALAMU,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,8
2021,KARNATAKA,VIJAYAPURA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,KARNATAKA,RAMANAGARA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,KARNATAKA,KALABURAGI,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,KERALA,ALAPPUZHA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,3
2021,KERALA,ERNAKULAM,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,3
2021,KERALA,ERNAKULAM,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,3
2021,KERALA,KOLLAM,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,2
2021,KERALA,KOTTAYAM,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,3
2021,KERALA,KOZHIKODE,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,KERALA,KOZHIKODE,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,KERALA,PATHANAMTHITTA,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,7
2021,KERALA,THRISSUR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,KERALA,THRISSUR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,KERALA,THIRUVANANTHAPURAM,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,5
2021,KERALA,THIRUVANANTHAPURAM,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,10
2021,KERALA,WAYANAD,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,MADHYA PRADESH,ANUPPUR,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,MADHYA PRADESH,BALAGHAT,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
2021,MADHYA PRADESH,BHOPAL,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,3
2021,MADHYA PRADESH,DEWAS,ATTEMPT_TO_COMMIT_RAPE_ABOVE_18,1
